"coffeid","typeid","value"
88,2,"8"
88,3,"7.67"
88,4,"7.92"
88,5,"7.75"
88,6,"7.67"
88,7,"10"
88,8,"10"
88,9,"10"
88,10,"7.92"
88,11,"85.17"
88,12,"0"
88,13,"0"
88,14,"0"
88,15,"250"
88,16,"7"
88,17,"1400"
88,18,"1400"
89,1,"7.75"
89,2,"8"
89,3,"7.58"
89,4,"8"
89,5,"8"
89,6,"7.92"
89,7,"10"
89,8,"10"
89,9,"10"
89,10,"7.83"
89,11,"85.08"
89,12,"0.11"
89,13,"0"
89,14,"1"
89,15,"320"
89,16,"8"
89,17,NA
89,18,NA
90,1,"8.17"
90,2,"7.83"
90,3,"7.58"
90,4,"8.08"
90,5,"8"
90,6,"7.75"
90,7,"10"
90,8,"10"
90,9,"10"
90,10,"7.67"
90,11,"85.08"
90,12,"0"
90,13,"0"
90,14,"0"
90,15,"250"
90,16,"0"
90,17,"2560"
90,18,"2560"
91,1,"8.42"
91,2,"8"
91,3,"7.42"
91,4,"8"
91,5,"7.92"
91,6,"7.92"
91,7,"9.33"
91,8,"10"
91,9,"10"
91,10,"8.08"
91,11,"85.08"
91,12,"0.1"
91,13,"2"
91,14,"0"
91,15,"100"
91,16,"7"
91,17,"1700"
91,18,"1700"
92,1,"7.58"
92,2,"7.83"
92,3,"7.83"
92,4,"7.92"
92,5,"7.83"
92,6,"8.17"
92,7,"10"
92,8,"10"
92,9,"10"
92,10,"7.92"
92,11,"85.08"
92,12,"0.11"
92,13,"2"
92,14,"0"
92,15,"12"
92,16,"2"
92,17,NA
92,18,NA
93,1,"7.83"
93,2,"8"
93,3,"7.75"
93,4,"7.75"
93,5,"7.83"
93,6,"7.83"
93,7,"10"
93,8,"10"
93,9,"10"
93,10,"8.08"
93,11,"85.08"
93,12,"0.11"
93,13,"0"
93,14,"0"
93,15,"250"
93,16,"8"
93,17,"2136"
93,18,"2136"
94,1,"8.08"
94,2,"8.17"
94,3,"7.92"
94,4,"8"
94,5,"8.08"
94,6,"8"
94,7,"9.33"
94,8,"9.33"
94,9,"10"
94,10,"8.17"
94,11,"85.08"
94,12,"0.01"
94,13,"1"
94,14,"0"
94,15,"13"
94,16,"7"
94,17,NA
94,18,NA
95,1,"7.67"
95,2,"8"
95,3,"7.83"
95,4,"8"
95,5,"7.92"
95,6,"7.83"
95,7,"10"
95,8,"10"
95,9,"10"
95,10,"7.83"
95,11,"85.08"
95,12,"0"
95,13,"0"
95,14,"0"
95,15,"360"
95,16,"5"
95,17,NA
95,18,NA
96,1,"7.5"
96,2,"7.92"
96,3,"8.25"
96,4,"7.83"
96,5,"7.92"
96,6,"7.75"
96,7,"10"
96,8,"10"
96,9,"10"
96,10,"7.92"
96,11,"85.08"
96,12,"0"
96,13,"0"
96,14,"0"
96,15,"27"
96,16,"0"
96,17,NA
96,18,NA
97,1,"8.17"
97,2,"7.92"
97,3,"7.75"
97,4,"7.75"
97,5,"7.67"
97,6,"7.75"
97,7,"10"
97,8,"10"
97,9,"10"
97,10,"8"
97,11,"85"
97,12,"0.11"
97,13,"0"
97,14,"0"
97,15,"200"
97,16,"1"
97,17,"1800"
97,18,"1800"
98,1,"8"
98,2,"7.92"
98,3,"7.75"
98,4,"7.92"
98,5,"7.75"
98,6,"7.83"
98,7,"10"
98,8,"10"
98,9,"10"
98,10,"7.83"
98,11,"85"
98,12,"0"
98,13,"0"
98,14,"0"
98,15,"135"
98,16,"3"
98,17,NA
98,18,NA
99,1,"7.83"
99,2,"8"
99,3,"7.58"
99,4,"7.92"
99,5,"7.92"
99,6,"7.83"
99,7,"10"
99,8,"10"
99,9,"10"
99,10,"7.92"
99,11,"85"
99,12,"0.12"
99,13,"1"
99,14,"1"
99,15,"36"
99,16,"1"
99,17,"1900"
99,18,"1900"
100,1,"7.83"
100,2,"8"
100,3,"7.83"
100,4,"7.75"
100,5,"7.67"
100,6,"7.83"
100,7,"10"
100,8,"10"
100,9,"10"
100,10,"8.08"
100,11,"85"
100,12,"0.09"
100,13,"0"
100,14,"0"
100,15,"1"
100,16,"3"
100,17,"1300"
100,18,"1300"
101,1,"8.17"
101,2,"7.83"
101,3,"7.92"
101,4,"7.75"
101,5,"7.67"
101,6,"7.83"
101,7,"10"
101,8,"10"
101,9,"10"
101,10,"7.83"
101,11,"85"
101,12,"0.11"
101,13,"0"
101,14,"5"
101,15,"170"
101,16,"7"
101,17,"1"
101,18,"1"
102,1,"7.75"
102,2,"7.83"
102,3,"7.75"
102,4,"8.08"
102,5,"8"
102,6,"7.75"
102,7,"10"
102,8,"10"
102,9,"10"
102,10,"7.83"
102,11,"85"
102,12,"0"
102,13,"0"
102,14,"0"
102,15,"38"
102,16,"5"
102,17,"1580"
102,18,"1580"
103,1,"8"
103,2,"8"
103,3,"7.83"
103,4,"7.83"
103,5,"7.67"
103,6,"7.67"
103,7,"10"
103,8,"10"
103,9,"10"
103,10,"8"
103,11,"85"
103,12,"0.12"
103,13,"0"
103,14,"0"
103,15,"31"
103,16,"3"
103,17,"1100"
103,18,"1100"
104,1,"7.92"
104,2,"8.17"
104,3,"7.75"
104,4,"8.08"
104,5,"7.42"
104,6,"7.83"
104,7,"10"
104,8,"10"
104,9,"10"
104,10,"7.83"
104,11,"85"
104,12,"0"
104,13,"0"
104,14,"0"
104,15,"1"
104,16,"0"
104,17,"1400"
104,18,"1400"
105,1,"7.75"
105,2,"7.92"
105,3,"7.75"
105,4,"7.75"
105,5,"8"
105,6,"8"
105,7,"10"
105,8,"10"
105,9,"10"
105,10,"7.83"
105,11,"85"
105,12,"0"
105,13,"0"
105,14,"0"
105,15,"15"
105,16,"1"
105,17,NA
105,18,NA
106,1,"7.83"
106,2,"8.08"
106,3,"7.67"
106,4,"8"
106,5,"7.75"
106,6,"7.67"
106,7,"10"
106,8,"10"
106,9,"10"
106,10,"8"
106,11,"85"
106,12,"0.04"
106,13,"0"
106,14,"0"
106,15,"275"
106,16,"1"
106,17,"1066.8"
106,18,"1584.96"
107,1,"7.92"
107,2,"7.92"
107,3,"7.67"
107,4,"7.83"
107,5,"7.92"
107,6,"7.83"
107,7,"10"
107,8,"10"
107,9,"10"
107,10,"7.83"
107,11,"84.92"
107,12,"0"
107,13,"1"
107,14,"6"
107,15,"243"
107,16,"2"
107,17,NA
107,18,NA
108,1,"7.92"
108,2,"7.83"
108,3,"7.75"
108,4,"7.83"
108,5,"7.75"
108,6,"8"
108,7,"10"
108,8,"10"
108,9,"10"
108,10,"7.83"
108,11,"84.92"
108,12,"0.12"
108,13,"0"
108,14,"0"
108,15,"252"
108,16,"1"
108,17,"1600"
108,18,"1950"
109,1,"7.67"
109,2,"7.83"
109,3,"8"
109,4,"7.58"
109,5,"8"
109,6,"7.92"
109,7,"10"
109,8,"10"
109,9,"10"
109,10,"7.92"
109,11,"84.92"
109,12,"0.11"
109,13,"0"
109,14,"0"
109,15,"20"
109,16,"0"
109,17,"800"
109,18,"800"
110,1,"8"
110,2,"7.83"
110,3,"7.83"
110,4,"7.92"
110,5,"7.75"
110,6,"7.75"
110,7,"10"
110,8,"10"
110,9,"10"
110,10,"7.83"
110,11,"84.92"
110,12,"0.12"
110,13,"0"
110,14,"0"
110,15,"134"
110,16,"2"
110,17,"1620"
110,18,"1620"
111,1,"7.75"
111,2,"7.92"
111,3,"7.83"
111,4,"7.75"
111,5,"7.75"
111,6,"8"
111,7,"10"
111,8,"10"
111,9,"10"
111,10,"7.92"
111,11,"84.92"
111,12,"0.11"
111,13,"0"
111,14,"0"
111,15,"50"
111,16,"3"
111,17,"1600"
111,18,"1950"
112,1,"7.75"
112,2,"8"
112,3,"7.75"
112,4,"7.83"
112,5,"7.5"
112,6,"7.92"
112,7,"10"
112,8,"10"
112,9,"10"
112,10,"8.17"
112,11,"84.92"
112,12,"0.11"
112,13,"0"
112,14,"0"
112,15,"25"
112,16,"0"
112,17,"1200"
112,18,"1200"
113,1,"8"
113,2,"7.92"
113,3,"7.75"
113,4,"7.75"
113,5,"8"
113,6,"7.75"
113,7,"10"
113,8,"10"
113,9,"10"
113,10,"7.75"
113,11,"84.92"
113,12,"0.11"
113,13,"0"
113,14,"0"
113,15,"4"
113,16,"2"
113,17,"1200"
113,18,"1200"
114,1,"8"
114,2,"8"
114,3,"7.75"
114,4,"8"
114,5,"7.5"
114,6,"7.75"
114,7,"10"
114,8,"10"
114,9,"10"
114,10,"7.92"
114,11,"84.92"
114,12,"0.12"
114,13,"0"
114,14,"0"
114,15,"10"
114,16,"2"
114,17,"1000"
114,18,"1000"
115,1,"8"
115,2,"7.67"
115,3,"7.83"
115,4,"8.17"
115,5,"7.92"
115,6,"7.75"
115,7,"10"
115,8,"10"
115,9,"10"
115,10,"7.58"
115,11,"84.92"
115,12,"0.06"
115,13,"1"
115,14,"0"
115,15,"320"
115,16,"9"
115,17,NA
115,18,NA
116,1,"7.92"
116,2,"7.58"
116,3,"7.83"
116,4,"7.83"
116,5,"7.83"
116,6,"7.83"
116,7,"10"
116,8,"10"
116,9,"10"
116,10,"8"
116,11,"84.83"
116,12,"0"
116,13,"0"
116,14,"0"
116,15,"10"
116,16,"0"
116,17,"350"
116,18,"350"
117,1,"7.75"
117,2,"7.92"
117,3,"7.67"
117,4,"7.67"
117,5,"8.25"
117,6,"7.75"
117,7,"10"
117,8,"10"
117,9,"10"
117,10,"7.83"
117,11,"84.83"
117,12,"0.12"
117,13,"0"
117,14,"0"
117,15,"1"
117,16,"1"
117,17,"1400"
117,18,"1900"
118,1,"7.67"
118,2,"7.75"
118,3,"7.75"
118,4,"7.75"
118,5,"7.83"
118,6,"8"
118,7,"10"
118,8,"10"
118,9,"10"
118,10,"8.08"
118,11,"84.83"
118,12,"0"
118,13,"3"
118,14,"0"
118,15,"14"
118,16,"15"
118,17,NA
118,18,NA
119,1,"7.75"
119,2,"7.92"
119,3,"7.83"
119,4,"7.92"
119,5,"7.75"
119,6,"7.67"
119,7,"10"
119,8,"10"
119,9,"10"
119,10,"8"
119,11,"84.83"
119,12,"0.1"
119,13,"0"
119,14,"0"
119,15,"300"
119,16,"2"
119,17,"1500"
119,18,"2000"
120,1,"7.42"
120,2,"7.92"
120,3,"7.92"
120,4,"8"
120,5,"7.83"
120,6,"7.83"
120,7,"10"
120,8,"10"
120,9,"10"
120,10,"7.92"
120,11,"84.83"
120,12,"0.1"
120,13,"0"
120,14,"0"
120,15,"300"
120,16,"4"
120,17,"1500"
120,18,"2000"
121,1,"7.75"
121,2,"7.75"
121,3,"7.75"
121,4,"7.75"
121,5,"8"
121,6,"7.75"
121,7,"10"
121,8,"10"
121,9,"10"
121,10,"8"
121,11,"84.75"
121,12,"0.12"
121,13,"0"
121,14,"0"
121,15,"50"
121,16,"0"
121,17,NA
121,18,NA
122,1,"7.92"
122,2,"7.83"
122,3,"7.58"
122,4,"7.92"
122,5,"7.75"
122,6,"7.83"
122,7,"10"
122,8,"10"
122,9,"10"
122,10,"7.92"
122,11,"84.75"
122,12,"0.13"
122,13,"0"
122,14,"0"
122,15,"150"
122,16,"0"
122,17,"1800"
122,18,"1800"
123,1,"7.83"
123,2,"7.75"
123,3,"8"
123,4,"7.67"
123,5,"7.67"
123,6,"7.67"
123,7,"10"
123,8,"10"
123,9,"10"
123,10,"8.17"
123,11,"84.75"
123,12,"0.11"
123,13,"0"
123,14,"0"
123,15,"275"
123,16,"4"
123,17,"1450"
123,18,"1450"
124,1,"7.75"
124,2,"8"
124,3,"8"
124,4,"8.33"
124,5,"7.67"
124,6,"7.92"
124,7,"10"
124,8,"10"
124,9,"9.33"
124,10,"7.75"
124,11,"84.75"
124,12,"0.15"
124,13,"0"
124,14,"0"
124,15,"250"
124,16,"3"
124,17,"1200"
124,18,"1200"
125,1,"7.83"
125,2,"7.58"
125,3,"7.58"
125,4,"7.83"
125,5,"7.75"
125,6,"7.67"
125,7,"10"
125,8,"10"
125,9,"10"
125,10,"8.5"
125,11,"84.75"
125,12,"0.18"
125,13,"0"
125,14,"0"
125,15,"2"
125,16,"2"
125,17,"800"
125,18,"1050"
126,1,"7.83"
126,2,"7.83"
126,3,"7.5"
126,4,"8"
126,5,"7.83"
126,6,"7.67"
126,7,"10"
126,8,"10"
126,9,"10"
126,10,"8"
126,11,"84.67"
126,12,"0"
126,13,"0"
126,14,"0"
126,15,"150"
126,16,"2"
126,17,"1350"
126,18,"1350"
127,1,"7.92"
127,2,"7.83"
127,3,"7.75"
127,4,"7.75"
127,5,"7.75"
127,6,"7.75"
127,7,"10"
127,8,"10"
127,9,"10"
127,10,"7.92"
127,11,"84.67"
127,12,"0.12"
127,13,"0"
127,14,"0"
127,15,"2"
127,16,"7"
127,17,"1200"
127,18,"1200"
128,1,"7.75"
128,2,"7.75"
128,3,"7.75"
128,4,"7.42"
128,5,"8.08"
128,6,"7.83"
128,7,"10"
128,8,"10"
128,9,"10"
128,10,"8.08"
128,11,"84.67"
128,12,"0.12"
128,13,"0"
128,14,"0"
128,15,"20"
128,16,"0"
128,17,"170"
128,18,"170"
129,1,"8.08"
129,2,"7.75"
129,3,"7.67"
129,4,"7.83"
129,5,"7.5"
129,6,"7.92"
129,7,"10"
129,8,"10"
129,9,"10"
129,10,"7.92"
129,11,"84.67"
129,12,"0.1"
129,13,"0"
129,14,"0"
129,15,"15"
129,16,"2"
129,17,"1150"
129,18,"1150"
130,1,"7.75"
130,2,"7.83"
130,3,"7.58"
130,4,"8"
130,5,"7.92"
130,6,"7.75"
130,7,"10"
130,8,"10"
130,9,"10"
130,10,"7.83"
130,11,"84.67"
130,12,"0.1"
130,13,"0"
130,14,"0"
130,15,"120"
130,16,"1"
130,17,"1600"
130,18,"1600"
131,1,"8.17"
131,2,"8"
131,3,"7.83"
131,4,"7.17"
131,5,"7.83"
131,6,"7.75"
131,7,"10"
131,8,"10"
131,9,"10"
131,10,"7.92"
131,11,"84.67"
131,12,"0.12"
131,13,"0"
131,14,"0"
131,15,"50"
131,16,"0"
131,17,"1750"
131,18,"1750"
132,1,"8.08"
132,2,"7.83"
132,3,"7.75"
132,4,"7.83"
132,5,"7.58"
132,6,"7.67"
132,7,"10"
132,8,"10"
132,9,"10"
132,10,"7.92"
132,11,"84.67"
132,12,"0.1"
132,13,"0"
132,14,"0"
132,15,"250"
132,16,"3"
132,17,"1900"
132,18,"1900"
133,1,"7.67"
133,2,"7.58"
133,3,"7.75"
133,4,"7.75"
133,5,"7.67"
133,6,"8.58"
133,7,"10"
133,8,"10"
133,9,"10"
133,10,"7.67"
133,11,"84.67"
133,12,"0.08"
133,13,"0"
133,14,"0"
133,15,"20"
133,16,"1"
133,17,"1750"
133,18,"1750"
134,1,"8"
134,2,"7.58"
134,3,"7.83"
134,4,"7.75"
134,5,"7.75"
134,6,"7.75"
134,7,"10"
134,8,"10"
134,9,"10"
134,10,"8"
134,11,"84.67"
134,12,"0.11"
134,13,"0"
134,14,"0"
134,15,"275"
134,16,"4"
134,17,"1200"
134,18,"1200"
135,1,"8.08"
135,2,"7.83"
135,3,"7.75"
135,4,"7.83"
135,5,"7.92"
135,6,"8"
135,7,"10"
135,8,"10"
135,9,"9.33"
135,10,"7.92"
135,11,"84.67"
135,12,"0"
135,13,"1"
135,14,"0"
135,15,"1"
135,16,"10"
135,17,NA
135,18,NA
136,1,"8"
136,2,"7.92"
136,3,"7.75"
136,4,"7.75"
136,5,"7.75"
136,6,"7.75"
136,7,"10"
136,8,"10"
136,9,"10"
136,10,"7.75"
136,11,"84.67"
136,12,"0.11"
136,13,"0"
136,14,"0"
136,15,"10"
136,16,"0"
136,17,"1000"
136,18,"1000"
137,1,"7.75"
137,2,"7.83"
137,3,"7.75"
137,4,"7.83"
137,5,"7.75"
137,6,"7.83"
137,7,"10"
137,8,"10"
137,9,"10"
137,10,"7.92"
137,11,"84.67"
137,12,"0"
137,13,"0"
137,14,"0"
137,15,"250"
137,16,"0"
137,17,"1550"
137,18,"1550"
138,1,"7.75"
138,2,"7.92"
138,3,"7.83"
138,4,"8"
138,5,"7.58"
138,6,"7.75"
138,7,"10"
138,8,"10"
138,9,"10"
138,10,"7.83"
138,11,"84.67"
138,12,"0.11"
138,13,"0"
138,14,"0"
138,15,"235"
138,16,"0"
138,17,"2000"
138,18,"2000"
139,1,"8"
139,2,"7.83"
139,3,"7.67"
139,4,"7.83"
139,5,"7.67"
139,6,"8"
139,7,"10"
139,8,"10"
139,9,"10"
139,10,"7.67"
139,11,"84.67"
139,12,"0.11"
139,13,"0"
139,14,"0"
139,15,"250"
139,16,"4"
139,17,"1310.64"
139,18,"1310.64"
140,1,"7.67"
140,2,"7.83"
140,3,"7.67"
140,4,"8"
140,5,"7.67"
140,6,"7.83"
140,7,"10"
140,8,"10"
140,9,"10"
140,10,"8"
140,11,"84.67"
140,12,"0.12"
140,13,"0"
140,14,"0"
140,15,"125"
140,16,"4"
140,17,"1524"
140,18,"1524"
141,1,"7.83"
141,2,"7.58"
141,3,"7.67"
141,4,"7.92"
141,5,"7.92"
141,6,"7.83"
141,7,"10"
141,8,"10"
141,9,"10"
141,10,"7.92"
141,11,"84.67"
141,12,"0.13"
141,13,"0"
141,14,"0"
141,15,"80"
141,16,"3"
141,17,"1200"
141,18,"1200"
142,1,"7.92"
142,2,"7.83"
142,3,"7.75"
142,4,"7.92"
142,5,"7.67"
142,6,"7.75"
142,7,"10"
142,8,"10"
142,9,"10"
142,10,"7.83"
142,11,"84.67"
142,12,"0.11"
142,13,"0"
142,14,"0"
142,15,"320"
142,16,"3"
142,17,"1700"
142,18,"1850"
143,1,"7.67"
143,2,"7.83"
143,3,"7.75"
143,4,"7.75"
143,5,"7.92"
143,6,"7.83"
143,7,"10"
143,8,"10"
143,9,"10"
143,10,"7.92"
143,11,"84.67"
143,12,"0"
143,13,"0"
143,14,"0"
143,15,"1"
143,16,"3"
143,17,NA
143,18,NA
144,1,"7.42"
144,2,"7.75"
144,3,"7.75"
144,4,"8"
144,5,"8"
144,6,"7.92"
144,7,"10"
144,8,"10"
144,9,"10"
144,10,"7.83"
144,11,"84.67"
144,12,"0.2"
144,13,"0"
144,14,"0"
144,15,"300"
144,16,"3"
144,17,"1500"
144,18,"2000"
145,1,"7.92"
145,2,"7.75"
145,3,"7.83"
145,4,"7.75"
145,5,"7.58"
145,6,"7.92"
145,7,"10"
145,8,"10"
145,9,"10"
145,10,"7.83"
145,11,"84.58"
145,12,"0.11"
145,13,"0"
145,14,"0"
145,15,"66"
145,16,"5"
145,17,"1754"
145,18,"1754"
146,1,"7.83"
146,2,"7.67"
146,3,"7.58"
146,4,"7.92"
146,5,"7.67"
146,6,"7.83"
146,7,"10"
146,8,"10"
146,9,"10"
146,10,"8.08"
146,11,"84.58"
146,12,"0"
146,13,"0"
146,14,"0"
146,15,"250"
146,16,"4"
146,17,"1500"
146,18,"1500"
147,1,"7.92"
147,2,"7.83"
147,3,"7.58"
147,4,"8"
147,5,"7.83"
147,6,"7.67"
147,7,"10"
147,8,"10"
147,9,"10"
147,10,"7.75"
147,11,"84.58"
147,12,"0"
147,13,"0"
147,14,"1"
147,15,"125"
147,16,"5"
147,17,NA
147,18,NA
148,1,"7.83"
148,2,"7.83"
148,3,"7.83"
148,4,"7.75"
148,5,"7.58"
148,6,"7.83"
148,7,"10"
148,8,"10"
148,9,"10"
148,10,"7.92"
148,11,"84.58"
148,12,"0.1"
148,13,"0"
148,14,"0"
148,15,"100"
148,16,"2"
148,17,"1800"
148,18,"1800"
149,1,"7.75"
149,2,"7.83"
149,3,"7.67"
149,4,"7.92"
149,5,"7.75"
149,6,"7.83"
149,7,"10"
149,8,"10"
149,9,"10"
149,10,"7.83"
149,11,"84.58"
149,12,"0.11"
149,13,"0"
149,14,"0"
149,15,"250"
149,16,"1"
149,17,"1524"
149,18,"1524"
150,1,"8"
150,2,"7.92"
150,3,"7.67"
150,4,"7.58"
150,5,"7.58"
150,6,"7.67"
150,7,"10"
150,8,"10"
150,9,"10"
150,10,"8.17"
150,11,"84.58"
150,12,"0.09"
150,13,"0"
150,14,"0"
150,15,"250"
150,16,"0"
150,17,"1219.2"
150,18,"1219.2"
151,1,"7.67"
151,2,"7.67"
151,3,"7.58"
151,4,"7.75"
151,5,"7.58"
151,6,"8.5"
151,7,"10"
151,8,"10"
151,9,"10"
151,10,"7.83"
151,11,"84.58"
151,12,"0"
151,13,"0"
151,14,"0"
151,15,"250"
151,16,"0"
151,17,"1550"
151,18,"1550"
152,1,"7.75"
152,2,"7.75"
152,3,"7.83"
152,4,"7.75"
152,5,"7.58"
152,6,"8"
152,7,"10"
152,8,"10"
152,9,"10"
152,10,"7.92"
152,11,"84.58"
152,12,"0"
152,13,"0"
152,14,"0"
152,15,"75"
152,16,"5"
152,17,"1600"
152,18,"1900"
153,1,"7.75"
153,2,"7.75"
153,3,"7.75"
153,4,"8.08"
153,5,"7.75"
153,6,"7.75"
153,7,"10"
153,8,"10"
153,9,"10"
153,10,"7.75"
153,11,"84.58"
153,12,"0"
153,13,"0"
153,14,"0"
153,15,"11"
153,16,"0"
153,17,NA
153,18,NA
154,1,"7.67"
154,2,"7.83"
154,3,"7.83"
154,4,"8"
154,5,"7.58"
154,6,"7.92"
154,7,"10"
154,8,"10"
154,9,"10"
154,10,"7.75"
154,11,"84.58"
154,12,"0"
154,13,"0"
154,14,"0"
154,15,"250"
154,16,"2"
154,17,"1750"
154,18,"1750"
155,1,"7.75"
155,2,"7.83"
155,3,"7.75"
155,4,"8"
155,5,"7.83"
155,6,"7.67"
155,7,"10"
155,8,"10"
155,9,"10"
155,10,"7.75"
155,11,"84.58"
155,12,"0.12"
155,13,"0"
155,14,"0"
155,15,"1"
155,16,"2"
155,17,"1450"
155,18,"1700"
156,1,"7.42"
156,2,"7.67"
156,3,"7.75"
156,4,"7.75"
156,5,"8.08"
156,6,"7.83"
156,7,"10"
156,8,"10"
156,9,"10"
156,10,"8.08"
156,11,"84.58"
156,12,"0.11"
156,13,"0"
156,14,"0"
156,15,"250"
156,16,"6"
156,17,"1800"
156,18,"1800"
157,1,"8"
157,2,"8"
157,3,"7.75"
157,4,"7.75"
157,5,"7.58"
157,6,"7.75"
157,7,"10"
157,8,"10"
157,9,"10"
157,10,"7.75"
157,11,"84.58"
157,12,"0.12"
157,13,"0"
157,14,"0"
157,15,"37"
157,16,"2"
157,17,"1300"
157,18,"1300"
158,1,"8.5"
158,2,"8"
158,3,"7.5"
158,4,"7.75"
158,5,"7.5"
158,6,"7.83"
158,7,"10"
158,8,"10"
158,9,"10"
158,10,"7.5"
158,11,"84.58"
158,12,"0.11"
158,13,"0"
158,14,"0"
158,15,"35"
158,16,"1"
158,17,"1100"
158,18,"1100"
159,1,"7.92"
159,2,"7.67"
159,3,"7.92"
159,4,"7.75"
159,5,"7.67"
159,6,"7.58"
159,7,"10"
159,8,"10"
159,9,"10"
159,10,"8"
159,11,"84.5"
159,12,"0.1"
159,13,"0"
159,14,"0"
159,15,"275"
159,16,"2"
159,17,"1200"
159,18,"1200"
160,1,"7.92"
160,2,"7.75"
160,3,"7.67"
160,4,"7.75"
160,5,"7.83"
160,6,"7.75"
160,7,"10"
160,8,"10"
160,9,"10"
160,10,"7.83"
160,11,"84.5"
160,12,"0.11"
160,13,"0"
160,14,"0"
160,15,"200"
160,16,"1"
160,17,"1750"
160,18,"1750"
161,1,"7.75"
161,2,"7.92"
161,3,"7.67"
161,4,"7.83"
161,5,"7.75"
161,6,"7.67"
161,7,"10"
161,8,"10"
161,9,"10"
161,10,"7.92"
161,11,"84.5"
161,12,"0.1"
161,13,"0"
161,14,"0"
161,15,"3"
161,16,"1"
161,17,"1680"
161,18,"1680"
162,1,"7.92"
162,2,"7.83"
162,3,"7.83"
162,4,"7.83"
162,5,"7.58"
162,6,"7.58"
162,7,"10"
162,8,"10"
162,9,"10"
162,10,"7.92"
162,11,"84.5"
162,12,"0.11"
162,13,"0"
162,14,"0"
162,15,"250"
162,16,"0"
162,17,"1700"
162,18,"1700"
163,1,"8.08"
163,2,"7.67"
163,3,"7.83"
163,4,"7.83"
163,5,"7.67"
163,6,"7.67"
163,7,"10"
163,8,"10"
163,9,"10"
163,10,"7.75"
163,11,"84.5"
163,12,"0.12"
163,13,"1"
163,14,"0"
163,15,"275"
163,16,"0"
163,17,"1800"
163,18,"1800"
164,1,"7.67"
164,2,"8"
164,3,"7.75"
164,4,"7.83"
164,5,"7.75"
164,6,"7.58"
164,7,"10"
164,8,"10"
164,9,"10"
164,10,"7.92"
164,11,"84.5"
164,12,"0"
164,13,"0"
164,14,"0"
164,15,"1"
164,16,"2"
164,17,"1100"
164,18,"1100"
165,1,"8.17"
165,2,"7.83"
165,3,"7.67"
165,4,"7.83"
165,5,"7.67"
165,6,"7.83"
165,7,"10"
165,8,"10"
165,9,"10"
165,10,"7.5"
165,11,"84.5"
165,12,"0.11"
165,13,"0"
165,14,"0"
165,15,"250"
165,16,"2"
165,17,"1310.64"
165,18,"1310.64"
166,1,"7.92"
166,2,"7.83"
166,3,"7.67"
166,4,"8"
166,5,"7.67"
166,6,"7.75"
166,7,"10"
166,8,"10"
166,9,"10"
166,10,"7.67"
166,11,"84.5"
166,12,"0.11"
166,13,"0"
166,14,"0"
166,15,"235"
166,16,"0"
166,17,"2000"
166,18,"2000"
167,1,"8"
167,2,"7.92"
167,3,"7.42"
167,4,"8.08"
167,5,"7.5"
167,6,"7.67"
167,7,"10"
167,8,"10"
167,9,"10"
167,10,"7.92"
167,11,"84.5"
167,12,"0.12"
167,13,"0"
167,14,"0"
167,15,"56"
167,16,"0"
167,17,"1350"
167,18,"1350"
168,1,"7.92"
168,2,"7.83"
168,3,"7.75"
168,4,"7.75"
168,5,"7.75"
168,6,"7.83"
168,7,"10"
168,8,"10"
168,9,"10"
168,10,"7.67"
168,11,"84.5"
168,12,"0.11"
168,13,"0"
168,14,"0"
168,15,"250"
168,16,"4"
168,17,"1500"
168,18,"1500"
169,1,"7.67"
169,2,"8"
169,3,"7.67"
169,4,"8"
169,5,"7.5"
169,6,"7.83"
169,7,"10"
169,8,"10"
169,9,"10"
169,10,"7.83"
169,11,"84.5"
169,12,"0.11"
169,13,"0"
169,14,"0"
169,15,"250"
169,16,"2"
169,17,NA
169,18,NA
170,1,"7.81"
170,2,"7.81"
170,3,"7.88"
170,4,"7.75"
170,5,"7.38"
170,6,"8.25"
170,7,"9.5"
170,8,"10"
170,9,"10"
170,10,"8.13"
170,11,"84.5"
170,12,"0"
170,13,"0"
170,14,"0"
170,15,"27"
170,16,"4"
170,17,NA
170,18,NA
171,1,"8.17"
171,2,"7.67"
171,3,"7.75"
171,4,"7.75"
171,5,"7.67"
171,6,"7.75"
171,7,"10"
171,8,"10"
171,9,"10"
171,10,"7.75"
171,11,"84.5"
171,12,"0"
171,13,"2"
171,14,"0"
171,15,"320"
171,16,"0"
171,17,NA
171,18,NA
172,1,"7.58"
172,2,"7.83"
172,3,"7.83"
172,4,"8"
172,5,"7.67"
172,6,"7.58"
172,7,"10"
172,8,"10"
172,9,"10"
172,10,"7.92"
172,11,"84.42"
172,12,"0.1"
172,13,"0"
172,14,"0"
172,15,"275"
172,16,"3"
172,17,"1300"
172,18,"1300"
173,1,"7.67"
173,2,"7.67"
173,3,"7.83"
173,4,"7.58"
173,5,"7.83"
173,6,"7.83"
173,7,"10"
173,8,"10"
173,9,"10"
173,10,"8"
173,11,"84.42"
173,12,"0"
173,13,"0"
173,14,"0"
173,15,"200"
173,16,"3"
173,17,"1400"
173,18,"1400"
174,1,"7.92"
174,2,"7.83"
174,3,"7.75"
174,4,"7.67"
174,5,"7.92"
174,6,"7.67"
174,7,"10"
174,8,"10"
174,9,"10"
174,10,"7.67"
174,11,"84.42"
174,12,"0"
174,13,"0"
174,14,"0"
174,15,"304"
174,16,"1"
174,17,NA
174,18,NA
175,1,"7.92"
